1	3	0	0	1	4	4	8	0	
1	3	0	1	1	11	13	32	0	
3	2	0	1	3	13	20	44	0	
2	3	-1	3	9	17	32	70	0	
3	4	0	2	10	26	48	99	0	
0	3	0	2	13	31	56	116	0	
2	3	0	8	16	36	72	152	0	
2	3	0	8	16	39	86	180	0	
0	3	0	9	17	46	93	195	0	
0	3	0	8	19	53	100	216	0	
0	3	3	8	19	55	103	220	0	
3	6	4	10	21	57	109	226	0	
3	7	4	12	21	58	113	238	0	
3	8	4	12	20	59	115	242	0	
4	8	5	15	20	61	117	248	0	
3	6	5	13	20	61	118	253	0	
2	5	2	9	20	61	119	255	0	
0	5	1	10	18	61	121	260	0	
0	6	3	10	18	62	123	259	0	
3	9	1	8	20	62	122	254	0	
5	9	1	10	21	59	113	237	0	
5	7	2	9	18	55	107	225	0	
5	7	4	3	11	48	90	198	0	
5	6	1	1	6	33	69	145	0	
5	6	0	2	3	13	20	54	0	
2	6	0	3	8	19	30	79	0	
3	7	-1	3	12	27	57	139	0	
0	5	-1	3	14	33	71	172	0	
0	7	1	3	15	45	95	235	0	
0	7	0	3	19	57	118	289	0	
1	6	-3	4	19	60	127	312	0	
1	6	0	3	21	66	146	363	0	
0	5	0	3	23	70	156	409	0	
0	6	0	7	26	81	176	431	0	
0	6	0	9	28	88	191	471	0	
0	6	0	6	29	91	196	486	0	
1	6	0	6	29	96	207	503	0	
1	6	0	8	29	97	213	520	0	
1	6	-1	6	32	97	215	527	0	
2	6	0	7	33	97	214	525	0	
1	6	0	6	32	93	202	501	0	
2	7	1	6	26	89	195	484	0	
1	7	3	4	23	81	180	440	0	
1	7	3	4	22	76	165	351	0	
0	4	-2	0	12	51	114	288	0	
4	5	1	-2	-2	4	6	22	0	
4	5	0	0	2	13	25	65	0	
5	6	0	0	3	16	33	83	0	
3	2	1	-2	5	25	51	123	0	
3	1	0	-1	10	35	72	167	0	
2	1	1	0	11	40	83	189	0	
4	4	1	-1	11	49	102	231	0	
5	6	1	-5	13	58	119	270	0	
5	6	1	-4	14	62	128	287	0	
3	4	1	-2	15	65	141	322	0	
3	3	2	0	15	68	154	350	0	
6	3	2	2	17	75	160	361	0	
6	5	1	1	17	76	165	378	0	
5	6	1	0	17	77	166	382	0	
3	4	0	-2	19	78	170	384	0	
4	4	0	0	20	83	172	387	0	
8	3	0	0	22	84	170	387	0	
5	5	0	-1	21	75	160	367	0	
5	5	0	-1	18	64	143	329	0	
4	3	-1	-1	17	58	130	304	0	
4	4	1	-2	10	44	100	232	0	
4	4	1	-3	7	33	80	0	0	
7	1	-1	-8	0	4	19	50	0	
6	1	0	-8	0	10	38	101	0	
5	0	0	-7	1	14	49	133	0	
6	0	1	-6	5	29	80	206	0	
6	0	1	-6	6	36	95	277	0	
7	2	0	-3	15	51	127	315	0	
6	3	0	0	22	69	154	389	0	
6	0	0	0	23	75	168	425	0	
7	1	0	1	27	89	202	506	0	
9	2	0	3	29	103	236	583	0	
9	2	-1	4	31	109	247	613	0	
7	0	-3	1	32	114	260	647	0	
5	1	-2	1	32	115	268	663	0	
5	3	-1	1	31	115	270	673	0	
6	3	-3	1	33	117	274	692	0	
7	0	-3	2	35	118	275	696	0	
6	2	0	3	35	115	275	692	0	
7	3	0	2	32	109	264	663	0	
8	2	-1	1	31	104	251	632	0	
11	4	1	6	28	86	209	529	0	
11	5	1	7	21	64	156	387	0	
10	4	0	-1	15	48	122	303	0	
12	4	0	-6	3	14	52	137	0	
10	4	0	-8	0	0	0	0	0	
0	0	0	-7	0	-6	2	-4	0	
2	0	-2	-7	0	-3	5	0	0	
2	0	-3	-7	2	2	12	9	0	
2	0	-3	-7	4	6	18	21	0	
1	0	-3	-7	5	8	23	27	0	
1	2	-2	-7	6	13	31	40	0	
4	2	-1	-5	8	15	34	45	0	
6	4	0	-2	10	21	47	62	0	
7	4	0	0	14	27	57	80	0	
8	3	2	0	15	31	63	88	0	
8	4	4	0	16	36	71	102	0	
7	4	4	0	16	36	74	109	0	
5	3	4	1	18	40	77	113	0	
5	2	4	-2	18	44	83	120	0	
6	1	4	-2	16	44	85	123	0	
9	2	2	0	19	48	89	127	0	
8	2	2	-1	20	47	87	130	0	
5	1	3	-2	18	46	87	129	0	
6	0	2	-1	17	44	87	129	0	
7	0	5	0	18	45	87	129	0	
5	2	8	0	19	45	85	124	0	
4	2	5	0	15	39	74	108	0	
3	0	2	-2	13	33	67	84	0	
2	0	-2	-11	5	18	47	68	0	
2	0	-2	-13	0	7	22	31	0	
6	0	-1	-11	-2	3	11	13	0	
4	0	-1	-9	-7	-7	-4	-9	0	
4	0	0	-10	-9	-9	-6	-15	0	
4	0	-1	-10	-9	-8	-6	-16	0	
3	0	0	-15	-8	-8	-7	-15	0	
4	2	0	-15	-7	-7	-7	-15	0	
5	2	0	-10	-8	-6	-8	-15	0	
4	1	0	-12	-8	-5	-7	-15	0	
4	2	1	-12	-7	-6	-6	-14	0	
6	2	4	-10	-8	-7	-8	-16	0	
4	2	1	-10	-8	-6	-8	-18	0	
3	0	0	-11	-7	-7	-6	-17	0	
4	0	-1	-9	-7	-9	-7	-15	0	
3	0	1	-11	-7	-8	-6	-15	0	
3	0	1	-11	-8	-7	-7	-17	0	
4	0	0	-12	-8	-7	-8	-16	0	
4	0	0	-14	-8	-6	-4	-12	0	
1	1	-1	-14	-8	-6	-4	-8	0	
4	3	0	-12	-8	-5	0	1	0	
4	3	2	-10	-7	-2	5	15	0	
6	0	2	-10	-6	0	12	24	0	
5	0	2	-10	-4	6	26	48	0	
5	0	2	-7	-2	11	37	71	0	
4	0	3	-6	-1	13	42	80	0	
4	0	1	-7	0	19	53	97	0	
2	1	2	-7	0	26	62	118	0	
2	0	4	-6	1	28	66	130	0	
4	0	3	-6	4	30	70	143	0	
5	2	3	-6	5	30	75	147	0	
4	3	1	-4	4	31	75	147	0	
5	4	-1	-6	2	27	72	140	0	
5	4	-1	-7	1	20	66	128	0	
4	1	-2	-12	-1	19	61	120	0	
4	0	-4	-13	-7	13	45	95	0	
5	0	-4	-13	-8	10	27	62	0	
5	1	-1	-12	-8	2	20	43	0	
5	1	-1	-10	-8	-7	6	5	0	
7	2	-1	-10	-10	-9	-1	-8	0	
6	2	0	-9	-10	-12	-8	-18	0	
6	2	0	-9	-11	0	0	0	0	
9	7	0	-12	-11	-7	1	-5	0	
10	7	3	-12	-11	-7	1	12	0	
8	8	1	-13	-11	-4	8	21	0	
8	8	-1	-12	-6	1	22	45	0	
8	6	0	-12	-5	2	30	66	0	
7	4	0	-12	-4	6	39	76	0	
7	6	0	-12	-3	11	43	95	0	
7	7	0	-12	-2	12	56	112	0	
7	5	-1	-12	0	14	57	118	0	
6	3	-4	-14	0	16	59	124	0	
6	3	-4	-17	-5	16	60	126	0	
5	3	-3	-18	-7	13	60	125	0	
6	4	-3	-17	-6	11	56	118	0	
7	4	-3	-17	-6	10	50	103	0	
