1	4	-5	0	0	-1	0	1	0	
0	0	0	0	3	3	0	0	0	
-4	-1	3	3	2	3	0	0	0	
4	4	21	41	20	9	-1	0	0	
5	7	28	87	41	19	6	1	0	
6	18	52	122	57	26	10	4	0	
9	30	88	211	97	41	16	9	0	
12	37	125	306	137	57	24	10	0	
17	54	142	354	159	67	28	15	0	
25	71	180	448	203	89	41	19	0	
29	79	212	529	234	105	45	27	0	
35	92	225	567	247	110	45	29	0	
33	104	253	644	280	118	52	29	0	
38	111	271	696	301	127	54	29	0	
39	112	276	710	306	129	55	29	0	
41	112	277	714	306	129	55	29	0	
38	110	261	675	287	121	53	30	0	
37	104	247	596	253	108	45	26	0	
35	87	211	546	233	100	40	22	0	
29	66	160	417	178	78	28	17	0	
-1	2	18	43	19	8	0	1	0	
1	12	40	108	47	20	5	2	0	
8	26	72	185	79	34	9	8	0	
10	33	86	263	108	43	16	8	0	
13	42	109	299	122	49	20	13	0	
22	54	135	368	150	61	27	16	0	
24	65	164	451	181	70	28	18	0	
23	72	181	497	198	81	30	20	0	
31	85	217	593	232	88	33	22	0	
37	98	250	683	261	105	39	27	0	
39	103	262	758	284	111	41	29	0	
44	112	282	785	293	113	42	29	0	
46	119	293	821	304	117	44	29	0	
45	116	294	827	308	118	42	29	0	
43	112	292	818	305	118	45	30	0	
42	108	278	779	288	116	46	29	0	
39	99	249	703	259	103	36	26	0	
37	90	226	639	207	84	31	26	0	
26	64	161	456	172	71	28	24	0	
2	5	22	50	16	7	0	5	0	
8	18	51	127	47	19	4	6	0	
12	35	92	227	84	34	9	8	0	
22	45	113	282	103	52	15	14	0	
26	60	149	384	141	58	20	17	0	
28	68	179	460	166	68	24	20	0	
31	75	193	495	178	76	27	23	0	
36	89	220	571	203	82	30	25	0	
36	99	245	643	224	90	35	28	0	
38	103	256	672	241	95	37	28	0	
42	109	274	718	247	98	38	28	0	
44	113	290	757	259	106	39	31	0	
45	117	298	789	266	107	38	32	0	
45	118	302	798	266	108	39	32	0	
46	119	302	800	269	109	40	32	0	
42	119	301	805	272	108	42	33	0	
42	119	303	809	275	109	43	35	0	
43	120	308	819	276	109	43	34	0	
46	124	310	829	278	112	43	32	0	
47	123	311	835	281	112	41	33	0	
45	122	314	838	282	112	43	34	0	
44	122	316	842	284	112	44	33	0	
46	122	311	840	283	114	43	31	0	
45	122	310	838	282	114	42	30	0	
42	120	309	830	281	114	42	30	0	
42	121	305	812	279	114	42	33	0	
42	121	299	804	276	111	43	34	0	
39	117	298	802	276	110	42	33	0	
41	118	298	802	276	110	43	34	0	
45	116	298	800	276	110	43	33	0	
44	114	295	794	273	114	42	32	0	
43	113	288	777	266	111	42	31	0	
43	113	285	766	263	110	44	33	0	
41	112	282	747	259	109	44	34	0	
39	108	270	729	254	104	39	33	0	
38	105	257	691	244	101	38	33	0	
37	96	245	660	232	99	38	32	0	
34	80	206	552	194	83	30	29	0	
-5	-6	3	9	1	0	0	6	0	
-4	-8	3	7	4	2	0	7	0	
-3	-8	2	8	4	0	0	0	0	
9	34	108	301	118	42	15	17	0	
