0	1	2	-1	-4	4	5	2	0	
4	0	5	2	1	-5	-5	5	0	
3	0	5	4	0	-6	-5	4	0	
1	0	4	1	-1	-6	-4	2	0	
0	0	0	0	0	0	0	3	0	
8	0	5	-2	1	-3	-2	8	0	
-1	0	3	-1	2	-4	-3	1	0	
0	0	1	-1	-1	-3	-1	3	0	
0	-5	0	-3	-4	-6	-3	4	0	
-2	-3	0	-2	-4	-7	-7	3	0	
-1	-2	0	-1	-4	-7	-7	3	0	
-3	0	2	0	-1	-4	-5	4	0	
-2	0	2	0	-1	-5	-6	5	0	
0	3	3	0	14	17	44	24	0	
3	1	2	3	14	37	88	50	0	
1	0	4	9	20	44	106	62	0	
2	3	8	15	25	64	149	86	0	
4	4	8	13	32	88	199	111	0	
4	5	6	19	44	100	228	124	0	
4	5	10	24	56	130	289	156	0	
4	5	12	29	70	162	359	190	0	
3	7	13	31	78	179	428	227	0	
10	11	17	36	91	216	465	244	0	
9	13	16	39	105	246	546	282	0	
5	11	17	41	116	274	617	316	0	
6	12	20	47	120	290	650	352	0	
6	16	24	55	140	334	743	376	0	
10	18	28	61	163	380	843	424	0	
10	16	28	62	169	404	904	451	0	
12	19	28	66	176	414	924	459	0	
11	19	32	67	184	436	961	474	0	
11	19	32	69	191	460	1012	494	0	
12	20	31	74	199	470	1037	507	0	
13	22	32	79	208	494	1088	529	0	
15	22	33	79	215	515	1134	553	0	
12	22	31	76	219	526	1156	564	0	
14	20	32	82	229	539	1185	583	0	
14	20	33	84	229	544	1203	594	0	
14	23	36	83	229	547	1209	600	0	
15	21	32	84	232	556	1223	610	0	
13	20	31	84	233	572	1256	633	0	
15	21	34	86	244	584	1284	648	0	
12	20	35	92	250	600	1322	664	0	
12	21	33	93	252	603	1345	670	0	
11	25	34	93	255	609	1360	677	0	
13	26	35	93	257	622	1382	693	0	
14	27	37	92	258	621	1389	697	0	
11	24	36	92	258	620	1389	697	0	
12	26	33	93	261	625	1399	702	0	
10	26	32	92	264	633	1421	719	0	
12	26	38	92	261	631	1421	721	0	
13	26	36	94	255	621	1400	716	0	
13	24	34	92	257	620	1402	716	0	
12	24	34	92	259	623	1410	720	0	
13	22	33	92	262	629	1418	721	0	
12	24	33	94	261	626	1414	721	0	
12	26	34	94	261	625	1415	722	0	
12	26	34	94	261	630	1425	724	0	
11	24	34	92	261	628	1426	728	0	
11	25	34	93	260	627	1418	724	0	
11	28	34	93	261	627	1418	722	0	
15	24	32	91	263	634	1432	727	0	
15	22	31	94	265	635	1445	734	0	
12	25	33	95	263	636	1448	734	0	
12	26	31	94	263	636	1446	728	0	
12	26	31	93	265	635	1444	732	0	
11	26	33	93	263	634	1444	733	0	
12	27	35	94	263	632	1445	733	0	
14	27	36	92	260	627	1437	731	0	
15	29	36	92	259	626	1432	731	0	
14	27	33	86	261	626	1434	733	0	
14	25	33	86	260	622	1428	729	0	
14	26	34	86	258	619	1421	725	0	
17	28	34	87	256	613	1408	725	0	
17	26	34	87	250	601	1390	719	0	
15	26	33	87	246	591	1366	705	0	
17	24	32	85	244	587	1355	697	0	
16	24	33	84	240	581	1337	685	0	
16	25	33	84	239	563	1309	669	0	
11	22	30	79	231	554	1290	660	0	
13	22	30	75	219	527	1230	633	0	
13	24	29	73	202	486	1142	589	0	
15	22	25	64	192	461	1087	560	0	
13	22	25	52	166	403	966	501	0	
13	22	23	44	140	343	828	430	0	
0	-3	1	2	13	18	45	17	0	
0	-4	3	7	25	49	111	55	0	
2	-1	10	11	33	72	153	74	0	
8	0	7	17	48	114	227	104	0	
7	2	7	19	56	151	304	140	0	
5	2	10	28	72	169	344	158	0	
4	4	13	33	89	212	432	198	0	
7	7	17	39	100	257	529	243	0	
6	6	21	47	116	278	571	262	0	
10	7	23	50	128	308	637	294	0	
10	6	21	54	136	333	694	318	0	
10	8	21	57	141	349	730	351	0	
12	8	18	60	157	383	805	367	0	
12	7	22	65	168	411	868	397	0	
11	6	22	65	173	423	897	425	0	
11	10	24	72	184	452	956	441	0	
11	12	26	79	191	467	998	460	0	
13	13	26	79	191	470	1021	474	0	
14	12	23	77	192	478	1030	481	0	
14	11	25	78	195	481	1045	490	0	
14	12	27	81	195	484	1058	496	0	
16	14	29	82	196	491	1071	502	0	
15	11	28	81	199	492	1074	504	0	
16	11	28	81	203	500	1092	515	0	
15	12	28	82	207	510	1120	529	0	
14	13	26	82	207	511	1127	533	0	
14	13	27	83	208	513	1136	538	0	
14	10	29	87	207	516	1141	542	0	
12	10	28	87	208	519	1163	551	0	
13	11	26	84	213	524	1170	556	0	
13	11	25	80	211	520	1166	556	0	
13	11	24	82	208	511	1148	553	0	
12	11	26	82	204	508	1142	549	0	
11	8	23	80	203	507	1139	547	0	
13	9	24	80	204	508	1140	552	0	
16	10	26	80	206	510	1142	554	0	
15	10	24	80	205	509	1148	556	0	
14	10	21	81	204	505	1135	550	0	
16	11	23	81	205	503	1135	549	0	
16	11	24	84	206	507	1139	550	0	
16	14	27	84	207	512	1149	555	0	
16	12	26	84	206	509	1146	554	0	
17	12	24	82	206	509	1146	554	0	
19	12	25	82	209	513	1155	561	0	
16	12	25	82	209	515	1164	564	0	
15	11	24	81	209	515	1162	563	0	
17	14	27	83	209	514	1156	562	0	
18	17	27	86	209	518	1161	565	0	
18	12	26	86	211	520	1169	566	0	
16	16	25	85	212	518	1179	571	0	
13	15	25	85	210	515	1162	569	0	
19	15	27	85	208	512	1158	568	0	
19	15	24	85	209	512	1166	569	0	
17	13	21	84	209	516	1175	571	0	
17	15	21	84	211	522	1187	572	0	
15	15	23	84	209	516	1182	571	0	
16	15	22	82	209	517	1171	567	0	
16	15	23	83	209	516	1170	569	0	
15	17	23	83	208	512	1166	566	0	
16	17	23	83	205	502	1148	558	0	
14	16	23	82	202	496	1134	552	0	
14	16	22	80	197	480	1100	536	0	
13	16	17	75	188	464	1058	515	0	
12	14	17	75	184	454	1033	486	0	
12	11	19	73	169	419	962	468	0	
12	9	18	63	145	369	853	417	0	
11	12	16	59	130	335	776	335	0	
-2	-2	7	13	16	38	80	47	0	
1	1	7	12	24	57	143	82	0	
-1	1	8	15	35	83	167	94	0	
0	2	7	19	45	107	221	117	0	
1	3	10	22	58	143	292	152	0	
2	6	13	25	67	160	332	171	0	
1	7	12	31	83	195	411	208	0	
1	5	12	37	98	231	483	240	0	
5	8	17	42	105	250	519	256	0	
4	8	22	48	121	288	596	293	0	
4	7	22	49	139	331	686	330	0	
5	7	23	53	146	348	729	348	0	
7	11	24	62	160	382	803	385	0	
7	12	24	64	166	409	868	413	0	
8	13	25	65	175	420	891	424	0	
8	14	26	68	182	440	930	441	0	
8	14	27	71	187	449	975	463	0	
11	14	30	75	198	469	997	474	0	
13	16	33	76	203	487	1037	492	0	
12	15	32	78	206	503	1075	507	0	
13	16	29	79	207	510	1093	518	0	
13	16	32	81	211	517	1114	538	0	
16	16	31	81	213	519	1126	546	0	
16	16	31	82	214	523	1139	554	0	
14	17	36	83	222	542	1177	577	0	
14	16	32	85	229	556	1214	593	0	
11	16	32	85	230	562	1233	601	0	
11	16	32	87	230	564	1242	605	0	
9	15	33	87	234	565	1257	617	0	
10	16	33	88	237	571	1267	628	0	
12	16	34	88	236	571	1277	637	0	
12	18	35	88	232	570	1278	638	0	
10	15	34	86	235	574	1286	644	0	
13	17	33	86	237	578	1307	652	0	
15	16	32	87	241	582	1309	652	0	
15	17	35	89	240	581	1306	651	0	
15	17	34	89	238	579	1304	650	0	
15	18	35	88	237	578	1299	650	0	
15	18	36	89	235	573	1289	647	0	
12	18	34	89	234	571	1287	643	0	
12	17	35	89	234	572	1294	648	0	
16	18	37	89	235	576	1305	653	0	
16	18	38	88	236	576	1303	653	0	
16	16	35	87	235	575	1300	653	0	
16	16	35	85	237	580	1308	657	0	
15	16	35	85	239	586	1325	666	0	
15	16	37	85	239	587	1328	669	0	
15	18	38	88	237	584	1326	668	0	
14	19	36	85	237	583	1325	664	0	
14	17	36	85	237	583	1326	666	0	
14	16	37	86	238	582	1324	665	0	
13	17	38	85	236	576	1314	660	0	
13	16	38	86	234	566	1297	652	0	
13	16	36	84	234	566	1294	651	0	
11	15	37	83	234	568	1292	651	0	
11	15	37	81	233	567	1286	643	0	
11	14	33	82	231	560	1275	637	0	
10	16	38	81	223	542	1242	623	0	
10	17	39	75	215	521	1196	602	0	
14	16	35	74	212	509	1152	585	0	
14	15	32	71	202	489	1125	571	0	
11	13	29	67	190	458	1061	540	0	
10	14	28	59	176	425	983	501	0	
11	14	30	56	167	381	891	453	0	
11	10	28	52	148	355	832	387	0	
0	0	0	0	0	11	19	7	0	
4	-2	5	-2	10	20	40	19	0	
0	-2	7	7	21	44	95	44	0	
1	0	8	10	30	80	166	78	0	
1	3	7	11	47	104	212	101	0	
1	2	10	24	68	158	322	152	0	
3	4	15	36	87	209	426	200	0	
4	9	19	43	98	232	467	236	0	
6	9	19	44	112	265	537	249	0	
6	8	19	45	126	295	598	275	0	
4	10	21	48	131	310	628	305	0	
6	10	22	54	142	340	698	321	0	
5	9	21	61	155	373	773	356	0	
8	10	22	64	162	391	813	391	0	
9	10	23	71	177	422	886	408	0	
9	13	28	75	184	446	940	436	0	
9	12	28	75	188	456	967	462	0	
9	15	28	74	198	479	1029	475	0	
11	16	28	81	205	500	1078	503	0	
14	16	29	82	207	506	1112	524	0	
13	14	32	84	212	519	1127	530	0	
13	15	32	85	217	527	1153	544	0	
11	15	30	86	218	530	1167	549	0	
15	18	27	85	219	538	1174	553	0	
18	17	32	87	220	544	1193	568	0	
17	16	32	86	222	547	1214	580	0	
15	14	32	87	226	557	1229	589	0	
14	15	34	93	231	572	1273	610	0	
14	16	34	93	235	586	1311	623	0	
13	16	32	95	238	591	1321	627	0	
15	17	34	99	244	598	1342	634	0	
16	17	35	98	245	602	1351	639	0	
17	18	34	98	245	602	1351	640	0	
16	18	35	98	244	601	1351	643	0	
14	16	35	97	244	600	1349	640	0	
13	16	32	98	244	601	1352	640	0	
13	15	32	97	246	599	1351	642	0	
14	15	33	96	245	592	1340	641	0	
13	15	36	95	242	591	1340	643	0	
13	18	34	98	241	592	1347	648	0	
15	19	34	98	241	588	1337	648	0	
15	15	32	93	241	586	1333	648	0	
15	14	31	93	238	585	1335	648	0	
15	14	33	94	241	583	1335	652	0	
14	13	32	96	241	582	1335	653	0	
12	10	30	92	237	578	1332	654	0	
11	8	30	91	234	576	1322	656	0	
11	8	33	89	233	565	1318	656	0	
13	9	33	90	233	563	1312	650	0	
10	12	32	90	232	563	1311	647	0	
12	12	27	89	232	565	1309	646	0	
12	12	30	86	229	557	1295	644	0	
11	12	30	84	225	541	1264	629	0	
11	10	28	83	216	529	1241	617	0	
12	11	28	78	206	504	1182	586	0	
12	11	29	75	189	470	1103	545	0	
12	11	27	72	179	448	1053	520	0	
10	9	26	61	157	390	914	450	0	
7	7	22	44	117	287	691	336	0	
0	0	0	0	0	3	10	4	0	
6	7	10	4	-1	5	11	6	0	
6	6	7	0	2	6	10	3	0	
5	3	3	0	2	0	9	4	0	
2	2	5	2	2	2	11	4	0	
