25	35	-185	-14	52	31	32	24	0	
27	33	-186	-11	53	28	32	21	0	
24	30	-186	-14	56	30	30	26	0	
23	32	-185	-14	53	27	28	27	0	
26	34	-186	-18	52	28	30	27	0	
28	36	-186	-21	54	32	31	25	0	
28	35	-186	-15	56	32	30	18	0	
28	35	-188	-18	56	31	31	23	0	
25	32	-188	-16	56	31	32	27	0	
23	31	-189	-12	55	31	32	28	0	
25	32	-186	-9	55	31	30	23	0	
29	32	-186	-11	55	29	29	25	0	
26	29	-189	-13	56	28	29	26	0	
23	31	-187	-13	54	29	29	23	0	
26	33	-185	-9	53	28	29	22	0	
29	31	-182	-9	54	30	31	26	0	
23	35	-181	-10	55	30	33	24	0	
21	34	-184	-10	56	31	32	27	0	
24	34	-187	-10	55	29	31	28	0	
27	34	-184	-11	55	31	30	26	0	
27	34	-186	-11	57	33	30	25	0	
26	33	-185	-11	60	34	31	26	0	
25	33	-187	-9	60	33	32	27	0	
24	31	-190	-15	60	31	32	25	0	
25	31	-190	-12	59	31	28	20	0	
25	30	-187	-10	59	32	28	20	0	
-15	-19	127	4	-39	-22	-22	-13	0	
-17	-23	124	1	-39	-19	-24	-13	0	
-12	-25	123	1	-41	-20	-26	-14	0	
-17	-23	124	0	-40	-21	-24	-14	0	
-16	-24	124	4	-39	-20	-24	-12	0	
-15	-23	124	6	-37	-18	-23	-16	0	
-21	-22	125	6	-40	-25	-23	-16	0	
-15	-22	127	3	-41	-24	-25	-15	0	
-15	-21	127	6	-40	-25	-24	-13	0	
-15	-16	127	4	-39	-23	-24	-16	0	
-16	-18	125	0	-37	-22	-26	-12	0	
-17	-19	126	2	-35	-20	-27	-14	0	
-17	-23	123	0	-36	-21	-24	-15	0	
-18	-25	124	0	-39	-23	-24	-15	0	
-21	-25	121	-1	-39	-26	-26	-15	0	
-20	-22	122	-1	-37	-25	-27	-14	0	
-16	-19	124	1	-39	-25	-26	-11	0	
-19	-20	130	0	-37	-23	-26	-11	0	
-19	-21	126	2	-37	-23	-26	-13	0	
-19	-21	127	0	-34	-22	-27	-11	0	
-14	-17	130	3	-34	-22	-25	-8	0	
-14	-18	125	4	-36	-21	-26	-12	0	
-14	-20	121	2	-35	-25	-29	-11	0	
-17	-22	123	0	-34	-25	-29	-8	0	
-17	-20	121	-1	-35	-25	-26	-10	0	
-17	-23	119	0	-35	-26	-26	-10	0	
-17	-21	121	0	-33	-29	-27	-10	0	
-22	-20	124	-1	-37	-26	-27	-10	0	
-24	-21	125	1	-38	-25	-27	-11	0	
-19	-24	125	4	-38	-25	-26	-10	0	
-18	-22	125	10	-41	-26	-25	-10	0	
-17	-20	125	4	-42	-26	-26	-10	0	
-17	-20	123	0	-40	-23	-28	-10	0	
-18	-19	124	-1	-40	-23	-28	-10	0	
-18	-19	123	0	-38	-27	-27	-6	0	
-16	-17	122	0	-41	-27	-26	-10	0	
-14	-17	125	1	-40	-24	-26	-9	0	
-15	-20	123	1	-38	-25	-25	-6	0	
-18	-24	125	2	-37	-22	-27	-6	0	
