7	4	3	11	34	78	158	76	15	
7	6	2	11	34	76	162	77	15	
6	6	3	11	35	76	162	77	37	
6	6	4	12	35	83	163	81	40	
7	6	2	11	34	80	163	79	23	
5	5	2	11	34	77	162	74	19	
5	5	3	11	33	77	162	75	40	
4	5	1	11	32	78	162	74	36	
2	6	0	12	33	78	163	73	36	
2	6	0	8	33	77	164	75	53	
3	5	0	8	33	77	163	71	59	
2	5	0	9	33	77	162	72	49	
3	5	0	8	32	77	163	75	39	
3	4	0	8	32	77	162	71	30	
1	4	2	9	33	77	160	73	5	
1	6	2	9	33	76	162	78	14	
2	6	0	8	32	75	163	75	37	
2	4	0	11	32	75	162	73	36	
3	3	0	12	32	75	162	72	32	
4	2	0	11	32	75	159	71	39	
3	1	0	9	35	77	163	75	56	
4	2	-1	9	35	78	164	75	46	
4	3	0	10	33	78	161	72	31	
4	3	-1	9	33	78	160	72	26	
5	3	-2	8	34	77	164	72	34	
5	3	-1	11	34	77	164	72	38	
7	4	0	13	31	76	161	73	33	
6	3	0	9	32	75	162	68	5	
6	0	0	10	32	76	163	70	17	
8	2	0	12	33	76	162	73	36	
6	1	-2	11	35	77	162	73	35	
5	0	-3	11	35	77	162	72	44	
5	0	-1	11	31	75	160	72	41	
5	1	0	9	28	75	163	73	27	
4	4	0	9	27	75	165	72	25	
4	4	0	8	30	75	162	75	46	
3	3	-2	5	30	74	162	76	20	
4	0	-3	5	30	75	162	76	15	
7	1	-1	9	30	79	163	76	36	
6	3	0	7	31	77	164	75	32	
4	3	-3	7	32	75	162	69	33	
5	3	-4	9	31	77	164	69	26	
5	3	-4	12	30	77	166	74	36	
5	3	-4	9	30	77	161	76	47	
5	3	-4	8	29	76	161	73	17	
5	2	-3	9	29	77	162	72	33	
5	2	-4	9	30	80	162	76	35	
4	2	-5	10	28	78	164	77	37	
5	2	-4	10	30	77	164	75	45	
6	2	-2	11	33	79	164	79	54	
5	2	-2	11	31	77	164	76	19	
2	1	-4	10	30	77	166	73	20	
3	2	-6	11	31	78	166	72	32	
4	2	-5	11	31	77	163	73	41	
6	2	-5	9	31	76	163	73	16	
6	3	-4	10	28	76	163	75	25	
4	3	-4	10	27	79	164	76	39	
4	4	-4	9	28	81	163	78	30	
5	3	-4	10	28	80	162	74	12	
6	4	-4	12	31	80	164	76	43	
7	4	-4	12	33	81	164	76	32	
8	4	-5	11	30	80	163	76	35	
7	3	-3	14	31	81	164	78	38	
7	3	-4	14	32	83	164	76	39	
6	3	-5	11	31	81	162	77	41	
6	3	-5	9	30	81	162	75	29	
5	2	-4	9	30	82	163	73	32	
4	2	-3	10	31	82	163	75	43	
3	3	-4	12	30	81	164	74	34	
3	3	-4	13	31	81	164	72	38	
4	4	-4	13	31	82	165	77	18	
1	5	-7	12	31	83	163	76	11	
1	3	-7	11	31	79	161	73	23	
1	2	-5	15	32	80	161	78	38	
1	3	-5	16	32	83	162	76	31	
3	3	-5	16	31	81	162	72	17	
3	3	-4	16	29	80	161	76	25	
5	3	-6	14	29	81	162	77	44	
2	2	-9	14	30	77	160	71	41	
3	3	-6	15	29	76	161	67	27	
6	2	-4	13	29	79	162	68	30	
2	2	-5	12	30	81	160	71	28	
1	5	-5	11	30	83	161	74	31	
3	5	-6	11	31	83	163	77	42	
0	3	-4	13	32	81	163	76	25	
-1	2	-3	13	31	79	164	77	21	
0	3	-4	12	31	80	166	75	43	
1	3	-5	12	33	81	166	73	48	
0	3	-3	14	34	80	165	73	22	
-1	3	-3	14	34	79	165	74	18	
0	3	-4	13	33	79	164	72	39	
1	3	-3	13	33	80	164	74	40	
1	6	-2	13	34	80	164	74	44	
1	8	-3	13	33	80	164	75	23	
4	5	-3	12	32	82	164	75	20	
4	4	-3	13	33	83	164	74	35	
2	5	-7	14	33	82	164	70	26	
2	5	-7	14	31	82	164	70	24	
2	3	-3	11	31	83	164	76	39	
2	2	-3	11	31	82	163	76	47	
0	5	-1	18	32	82	166	75	44	
0	6	-1	18	32	83	167	75	42	
0	5	-1	14	30	82	165	74	36	
3	5	-1	14	30	82	163	77	42	
3	5	-1	13	31	82	162	75	36	
0	4	-6	12	31	81	165	71	33	
0	4	-6	12	31	81	163	73	29	
0	3	-5	12	32	81	160	73	15	
0	3	-5	12	34	84	163	74	28	
-3	5	-5	17	33	83	167	75	43	
-3	4	-6	18	31	81	166	73	44	
-1	4	-7	13	31	81	164	71	49	
-1	2	-5	18	34	82	163	72	62	
0	0	-6	18	35	86	164	73	44	
0	3	-5	15	32	86	164	74	33	
-1	5	-5	16	30	82	162	75	45	
-1	5	-6	15	28	82	163	70	70	
0	5	-6	15	28	84	163	67	53	
0	5	-6	15	29	86	162	76	41	
2	5	-6	14	29	90	162	79	52	
0	5	-8	13	31	90	164	76	57	
-2	5	-10	13	31	87	165	77	40	
-1	2	-9	14	30	87	160	77	35	
-1	3	-8	11	30	86	162	77	36	
-4	3	-7	11	30	87	166	77	4	
-3	3	-7	12	30	87	164	76	26	
0	2	-6	13	30	84	164	75	48	
0	1	-4	13	30	84	165	78	45	
0	2	-4	12	30	86	166	83	60	
-1	2	-6	12	30	87	166	80	31	
-1	2	-7	13	28	86	166	77	14	
-2	2	-7	13	27	86	162	78	32	
-5	4	-6	13	27	86	160	80	52	
-2	2	-7	11	27	86	160	80	40	
-2	1	-8	11	27	86	159	76	29	
-4	4	-9	11	27	86	161	76	37	
-4	4	-8	12	27	86	162	78	42	
-4	2	-9	15	27	86	162	76	37	
-3	3	-9	15	26	86	161	74	22	
-2	4	-8	15	27	87	159	77	21	
-2	2	-8	16	27	87	160	78	29	
-2	2	-6	18	26	86	162	78	36	
-3	3	-7	17	27	87	162	79	21	
-3	2	-7	14	26	85	161	77	36	
-5	0	-7	12	25	84	159	75	47	
-6	1	-7	13	26	85	162	78	39	
-4	4	-7	13	26	86	165	73	19	
-4	0	-6	12	26	86	163	72	19	
-4	0	-6	14	26	85	159	76	32	
-3	2	-8	15	25	85	162	78	35	
-4	2	-8	16	27	88	165	80	38	
-4	1	-6	16	27	87	166	78	52	
-3	3	-6	12	28	85	167	77	40	
-2	4	-6	10	28	89	164	78	30	
-5	0	-7	12	27	89	164	78	34	
-5	0	-7	13	26	89	167	79	26	
-5	2	-7	12	27	88	167	80	18	
-6	1	-7	11	26	88	166	78	15	
-6	0	-7	14	26	86	165	77	26	
-1	1	-7	17	26	88	165	75	35	
-1	0	-8	18	25	89	166	72	23	
-4	0	-8	14	25	87	164	73	17	
-3	1	-7	14	25	85	164	77	38	
-1	1	-7	15	26	86	164	77	38	
-1	1	-8	13	25	86	164	76	31	
-3	2	-7	15	25	86	167	77	37	
-7	3	-7	15	28	87	168	78	38	
-8	1	-8	14	28	87	167	79	42	
-7	1	-10	14	28	87	166	78	55	
-6	2	-10	14	26	87	166	75	25	
-5	3	-9	15	25	87	167	75	-11	
-3	3	-9	16	26	88	168	77	23	
-3	2	-8	16	27	88	170	80	33	
-3	3	-9	15	27	88	170	78	38	
-3	4	-12	14	25	88	169	74	42	
-3	4	-11	14	24	86	171	74	25	
-3	4	-11	16	28	86	174	77	27	
-1	4	-13	18	28	89	174	78	53	
-2	5	-12	20	26	89	169	75	61	
-7	4	-12	18	26	87	168	76	82	
-5	1	-13	17	29	88	169	80	51	
-5	2	-13	17	30	88	169	81	33	
-6	3	-14	17	29	87	171	81	27	
-6	3	-14	18	28	87	171	80	26	
-5	3	-13	16	28	87	168	79	34	
0	0	-11	14	26	86	166	77	44	
-6	2	-11	15	26	86	167	75	22	
-6	2	-14	15	28	85	167	72	17	
-5	3	-14	15	28	84	166	76	31	
-5	2	-11	15	27	84	165	80	35	
-5	1	-9	15	27	85	165	81	36	
-6	2	-10	18	28	85	165	82	49	
-11	1	-13	16	27	81	165	72	33	
-14	2	-14	15	25	78	163	65	28	
-9	4	-13	16	25	77	158	48	23	
-5	2	-15	16	25	77	155	39	23	
-7	0	-16	17	24	73	145	8	20	
-8	1	-10	14	22	71	136	-15	4	
-7	1	-10	13	19	63	118	-72	-29	
-7	0	-14	13	19	62	112	-115	-53	
-8	2	-14	13	18	57	98	-134	-67	
-8	3	-13	12	17	53	87	-166	-75	
-9	1	-10	9	19	69	146	67	32	
-8	1	-9	11	21	71	151	82	42	
-7	0	-9	13	22	71	151	89	46	
-6	3	-4	13	22	71	151	86	58	
-7	3	-4	13	23	72	151	86	79	
-7	1	-8	12	23	75	152	85	72	
-6	2	-10	12	20	75	154	86	59	
-6	2	-8	12	19	74	151	86	51	
-5	2	-8	12	20	75	149	86	55	
-5	4	-9	12	20	75	150	90	45	
-6	3	-9	14	20	74	151	90	41	
-6	2	-8	13	20	75	153	88	48	
-8	3	-8	9	20	73	152	88	52	
-8	2	-11	11	20	73	152	85	46	
-9	0	-10	10	22	73	153	86	30	
-9	0	-9	9	23	72	153	88	37	
-5	0	-10	9	21	72	151	86	46	
-5	0	-9	9	21	72	150	87	65	
-7	2	-9	7	21	72	152	90	54	
-5	2	-9	7	20	73	153	87	23	
-5	1	-10	9	20	75	153	85	36	
-7	2	-12	9	20	72	152	87	49	
-7	0	-8	9	21	72	149	86	40	
-6	1	-10	10	22	72	149	83	46	
-6	3	-11	13	22	73	150	84	47	
-6	4	-11	12	22	74	151	86	51	
-7	5	-12	8	21	74	154	84	44	
-7	4	-10	8	21	72	145	65	34	
-5	3	-8	8	21	70	140	51	25	
-6	3	-9	6	17	63	127	13	13	
-12	1	-9	6	17	51	108	-45	-2	
-12	1	-11	4	15	48	98	-80	-11	
-6	2	-11	2	10	42	78	-142	-44	
-7	2	-6	1	11	57	119	18	16	
-7	2	-6	1	17	68	144	81	48	
