14	13	21	40	111	302	118	66	21	
14	11	22	38	110	300	119	67	10	
12	11	18	40	112	299	120	66	14	
11	11	17	42	113	299	116	62	11	
11	11	20	42	112	298	117	65	-22	
12	13	20	41	112	299	120	61	-19	
14	13	18	40	112	299	118	60	4	
14	13	19	42	114	297	117	64	11	
13	13	20	43	114	296	118	65	1	
11	13	20	41	111	296	119	66	-14	
11	15	21	40	111	297	118	67	1	
11	15	23	43	113	297	120	67	12	
11	15	22	43	114	297	120	66	19	
10	15	22	40	112	296	116	62	1	
10	15	23	41	108	292	115	63	-8	
10	15	22	40	109	295	116	66	2	
10	14	21	39	112	300	117	65	6	
11	14	21	42	112	299	121	65	10	
11	15	21	42	112	298	120	63	30	
12	16	18	38	112	299	117	58	22	
9	15	19	37	110	300	117	59	7	
8	15	21	39	111	301	118	61	4	
13	17	22	41	111	304	118	59	-7	
13	17	23	42	112	304	117	60	11	
10	18	21	41	112	300	117	60	1	
10	16	23	41	112	300	117	64	-4	
9	15	25	43	110	300	116	66	-6	
9	17	23	42	111	300	118	65	2	
10	18	22	40	111	302	117	64	9	
9	19	23	39	111	303	120	66	2	
9	18	23	39	111	301	119	61	-5	
9	19	23	39	113	302	119	60	-1	
9	20	23	39	112	302	121	64	3	
6	17	22	39	112	299	117	63	7	
6	17	22	40	112	298	115	62	-11	
8	17	23	40	112	301	116	66	-3	
9	17	23	39	114	303	118	66	19	
9	18	23	40	114	301	117	66	15	
8	18	24	41	111	301	116	66	33	
8	17	23	40	113	302	117	66	27	
5	18	23	40	115	301	121	65	24	
5	19	25	41	115	299	122	67	14	
4	19	23	41	114	300	120	66	18	
4	19	22	40	112	299	118	63	23	
6	20	22	41	112	297	118	63	19	
8	20	22	43	115	299	120	65	13	
7	21	23	41	115	300	122	67	36	
6	22	23	41	113	300	124	67	15	
6	21	23	42	113	301	123	63	14	
6	21	23	41	113	300	121	62	27	
7	21	24	42	113	297	120	63	10	
8	20	24	43	114	299	118	65	20	
5	19	20	43	114	300	117	62	12	
5	20	21	42	114	302	118	61	14	
5	19	22	42	114	303	118	62	20	
7	19	20	42	112	302	119	66	30	
8	21	21	43	112	302	119	68	1	
6	21	21	43	114	299	120	63	-9	
4	19	21	43	114	297	119	63	0	
6	19	21	41	113	298	120	66	32	
8	20	21	40	115	302	118	67	16	
8	20	21	43	115	301	115	68	8	
9	20	21	43	113	302	117	67	6	
10	20	21	42	113	303	119	64	4	
10	18	22	43	116	303	119	63	60	
11	18	20	42	117	304	118	60	21	
12	19	20	41	117	304	118	60	3	
9	19	21	43	117	302	117	59	-6	
7	17	20	45	116	302	116	57	-25	
8	16	21	44	116	302	117	63	-24	
8	18	23	42	119	302	118	62	-2	
8	18	22	42	119	302	118	63	-1	
9	18	21	43	118	302	120	60	-14	
9	18	20	43	118	301	122	57	-17	
7	19	21	43	118	301	121	58	-4	
8	19	22	43	116	303	120	60	14	
7	17	21	43	116	303	118	61	16	
7	17	20	43	116	304	118	59	11	
8	19	19	43	117	303	120	56	6	
8	19	17	44	117	302	120	59	6	
7	19	19	43	116	301	120	59	12	
6	19	21	42	116	300	121	56	4	
6	17	19	42	118	302	120	57	5	
7	18	19	44	120	302	121	61	15	
9	20	21	46	117	301	122	61	11	
7	19	20	45	114	300	120	60	6	
8	18	20	44	114	300	120	61	-29	
9	20	20	44	114	302	120	59	-6	
12	21	20	43	116	304	120	61	10	
10	21	21	43	117	304	120	63	23	
10	21	23	46	116	301	120	59	16	
12	21	23	46	115	301	119	57	17	
11	21	18	43	116	301	118	57	10	
11	22	18	43	116	301	118	59	0	
11	22	19	46	116	303	119	64	1	
10	22	19	46	115	302	120	63	-2	
10	22	19	44	116	302	120	61	10	
12	23	20	45	116	303	119	59	12	
11	20	20	45	114	303	116	57	1	
