3	6	0	5	4	0	0	2	17	
2	6	0	4	4	0	0	2	17	
0	3	-1	4	3	-1	1	2	17	
0	4	-1	5	4	0	0	5	13	
-2	2	2	2	0	1	4	3	20	
-2	1	0	0	0	0	0	0	0	
2	1	-2	-3	2	-2	0	0	18	
2	1	-3	-2	0	-2	0	0	36	
-1	-2	3	5	-2	5	0	-2	18	
-3	-2	2	7	-3	5	0	0	-17	
0	-2	2	8	-3	4	1	0	-10	
2	-2	1	8	-1	2	0	-2	2	
0	-2	1	5	-1	2	0	-4	-18	
0	-2	2	4	0	3	0	-4	-12	
0	-2	0	5	0	3	-1	-4	-16	
0	-3	0	6	0	2	-1	-6	-6	
0	-2	1	5	0	3	-1	-5	14	
0	-2	2	3	0	5	1	-3	-2	
0	-3	2	5	0	5	0	-3	-3	
1	-1	2	6	0	6	-1	0	-9	
0	-2	3	4	0	6	0	0	-12	
0	-3	1	2	0	5	0	-4	-12	
0	-4	2	3	0	5	0	0	-26	
-1	-5	2	4	0	4	0	1	-23	
-1	-4	1	5	1	4	1	-1	4	
1	-1	3	5	2	4	0	-2	4	
1	-1	3	4	2	3	-1	-4	0	
1	-2	5	5	0	4	0	-3	-17	
0	-2	5	6	0	6	1	-3	-30	
0	-2	3	6	0	6	0	-3	-10	
0	-4	1	5	1	8	0	-5	-12	
0	-4	1	4	1	8	1	-1	-4	
0	-2	2	3	1	6	1	0	4	
0	-3	3	2	1	5	1	-6	-4	
0	-3	3	3	1	7	1	-6	-15	
1	-2	4	2	1	6	0	-5	-14	
1	-2	4	1	1	6	0	-4	-11	
0	-2	4	1	0	5	0	-3	-4	
-1	-4	6	1	0	6	-1	-2	-4	
-1	-4	4	2	0	7	0	-3	-14	
1	-3	1	2	1	9	1	-8	-17	
1	-3	4	3	2	9	1	-5	2	
0	-3	3	2	3	9	1	-3	-9	
2	-3	5	0	2	8	1	-1	-23	
1	-4	6	1	2	8	-1	-4	-33	
-1	-3	3	2	3	10	-1	-6	-10	
0	-2	3	2	1	7	1	-5	-5	
2	-3	2	2	2	9	1	-2	-7	
1	-3	2	1	2	9	0	-1	-6	
1	-2	1	1	1	9	1	-4	-20	
0	-3	1	1	2	10	-1	-9	-14	
0	-3	3	1	2	10	-5	-7	-3	
0	-2	2	1	2	11	-4	-9	-5	
2	-2	1	2	1	11	-4	-7	-8	
2	-4	2	2	1	11	-3	-4	-4	
2	-5	1	0	3	12	-5	-4	-10	
2	-3	2	1	2	11	-5	-6	-18	
6	-2	1	1	3	12	-2	0	16	
4	-1	0	1	3	9	-2	-3	29	
4	0	1	1	2	8	-1	-5	-5	
5	0	4	1	1	12	-1	-3	-14	
3	-1	4	1	-1	10	-3	-3	-8	
2	-1	2	0	1	10	-3	-4	-5	
0	0	0	-2	3	-6	7	4	26	
1	2	0	-2	4	-4	5	3	16	
0	3	0	-2	4	-4	3	5	29	
0	3	-2	0	2	-4	3	0	0	
0	0	0	0	0	-4	3	4	17	
-2	7	1	-1	1	-5	5	4	37	
0	1	0	2	0	-1	3	1	17	
0	1	1	0	-1	-2	3	0	25	
26	85	263	87	32	14	0	0	-13	
29	90	287	92	35	17	-2	3	-5	
32	93	296	95	36	19	-1	3	2	
33	101	312	99	37	20	3	1	0	
35	103	318	102	38	20	3	1	-6	
36	105	329	110	41	20	3	1	-7	
36	105	332	110	41	21	3	1	0	
36	103	334	107	40	20	3	2	-3	
35	102	334	107	40	21	0	0	-2	
35	102	335	111	40	22	2	0	-4	
35	102	335	113	40	19	4	3	-3	
32	101	329	107	40	19	5	3	-3	
31	100	325	106	41	21	8	3	-5	
35	98	325	106	41	21	7	4	-5	
35	97	322	105	40	19	2	4	-5	
33	97	319	105	38	20	2	5	-8	
32	97	314	103	38	19	4	6	-10	
33	95	309	103	37	17	2	3	-8	
33	95	299	100	37	17	2	2	-6	
33	95	296	98	37	16	2	2	-5	
32	91	292	98	35	16	2	0	-5	
30	87	289	94	33	16	2	-1	1	
30	85	280	94	33	17	2	0	3	
29	85	275	92	33	17	1	-1	-6	
27	82	261	88	30	15	1	-1	-6	
27	77	238	79	26	14	0	0	-5	
21	65	218	72	24	14	0	0	-8	
17	58	190	0	0	0	0	0	0	
0	0	0	0	0	0	0	-1	20	
-1	-5	7	2	0	0	-3	0	4	
0	-3	7	3	0	1	-4	1	-14	
2	-1	9	2	0	0	-4	3	0	
1	-3	9	0	0	0	-4	3	-13	
-1	-5	7	0	1	0	-4	1	-17	
-1	-3	6	1	1	0	-2	0	0	
-1	-3	6	-1	1	2	-3	-2	3	
0	-3	6	-1	0	3	-2	-1	25	
0	-3	6	1	-1	1	-4	-2	-1	
0	-5	9	1	-1	2	-5	-1	-18	
0	-3	9	1	0	3	-5	2	-10	
1	-1	7	1	1	1	-5	0	-18	
0	0	0	0	0	7	-3	0	-1	
11	42	123	30	14	7	-3	-1	0	
15	65	176	47	19	10	0	-1	-1	
26	77	200	55	24	10	1	0	-9	
32	95	245	69	26	11	1	-1	-15	
