0	0	0	-3	0	1	1	1	18	
0	4	-8	-3	0	1	1	0	24	
-2	1	-5	-3	2	2	3	2	32	
1	1	-4	-1	2	3	4	5	30	
0	0	0	0	0	0	1	6	31	
-1	1	-5	-1	3	0	1	3	33	
1	1	-5	0	4	0	1	2	3	
-1	1	-5	0	4	1	1	2	-3	
0	0	0	0	1	5	4	6	25	
-2	-2	-4	0	2	6	5	8	21	
-2	-2	-5	0	4	7	3	7	0	
0	0	0	0	0	0	0	5	27	
1	-4	-1	1	3	3	1	6	45	
0	-4	0	0	3	3	0	5	25	
0	0	131	328	111	42	19	14	9	
14	55	137	347	116	45	19	14	10	
17	59	147	374	121	46	18	13	7	
18	58	147	383	122	48	19	13	8	
17	58	148	394	125	49	22	16	6	
18	60	151	399	127	52	23	16	7	
18	61	153	408	129	54	23	16	12	
17	62	152	409	130	48	22	15	12	
16	61	152	408	129	47	21	14	9	
17	60	149	398	127	47	21	15	7	
17	60	145	390	126	45	20	14	6	
18	59	142	377	119	44	20	16	6	
18	58	142	362	115	44	19	15	13	
15	55	133	349	113	45	19	12	13	
14	51	124	330	107	45	19	14	9	
14	51	122	321	103	40	19	11	21	
14	46	112	295	96	34	17	11	24	
12	42	105	281	87	32	14	12	12	
7	38	89	248	81	29	13	11	11	
6	0	0	0	0	0	0	0	0	
-2	2	-2	3	3	3	3	14	29	
-2	2	-3	3	2	3	3	7	7	
-2	1	-1	7	2	4	3	6	21	
-2	1	-2	6	3	6	3	5	26	
-2	0	-2	5	3	7	3	8	23	
-4	0	-3	5	2	5	3	5	5	
-5	0	-2	5	2	5	3	5	5	
-6	0	-2	3	2	2	5	7	5	
-7	0	-2	3	4	2	8	6	-5	
-5	0	0	5	3	4	5	8	-1	
-5	0	0	7	2	3	5	8	0	
-2	0	0	9	2	4	6	11	3	
0	-1	3	8	1	4	4	9	5	
-3	-2	3	9	3	4	3	4	4	
-3	-1	3	14	8	5	5	6	-1	
-2	2	12	42	20	12	8	6	-5	
-1	4	20	86	36	14	8	7	3	
2	12	41	111	47	19	8	8	5	
3	25	70	184	74	32	15	8	6	
4	32	83	227	88	40	20	9	12	
10	39	109	296	113	46	22	13	12	
10	40	129	347	134	56	28	15	6	
10	50	133	366	140	57	30	14	6	
12	56	144	395	151	60	32	15	4	
13	57	149	411	157	62	32	15	3	
12	60	152	415	159	63	30	17	5	
12	58	151	416	158	61	30	16	0	
11	56	149	412	155	60	31	16	4	
12	58	149	409	155	61	31	17	9	
13	58	146	400	152	61	31	16	7	
14	57	144	395	151	64	31	13	5	
13	56	141	383	146	61	31	15	-1	
12	54	139	375	143	57	30	17	0	
12	49	135	363	138	55	25	14	6	
12	50	131	353	134	52	24	12	0	
12	53	130	347	134	51	29	13	4	
11	48	126	339	132	51	29	16	3	
8	44	125	327	126	47	28	18	-1	
7	43	119	317	124	42	27	14	0	
