0	0	0	0	0	0	0	0	17	
-2	2	0	1	0	0	1	6	27	
-3	1	0	1	2	0	1	0	0	
1	-2	3	1	1	0	0	-3	19	
0	-2	4	0	0	0	0	0	12	
0	0	3	0	0	-1	0	0	-9	
0	0	2	-1	0	-1	0	-4	1	
0	0	0	0	0	2	0	-3	22	
4	-2	6	0	0	4	-1	-1	1	
2	-2	6	0	0	2	0	0	-12	
2	-2	4	0	1	1	0	-3	-3	
3	-3	4	0	1	3	3	-2	-16	
0	-3	4	0	1	2	4	2	-19	
-1	-4	4	-1	1	2	1	2	-3	
2	-4	5	0	2	5	2	1	0	
3	-3	4	0	1	4	2	0	3	
3	-3	3	0	1	5	2	1	11	
3	-3	3	0	1	5	2	-1	15	
3	-2	3	-1	2	5	1	-3	-2	
3	-2	7	0	3	5	0	0	-2	
1	-4	7	0	2	5	0	3	-9	
1	-4	5	-1	1	6	2	0	-23	
1	-4	5	-1	3	5	2	0	-32	
0	-4	9	-1	3	4	3	2	-9	
3	-3	6	0	0	5	1	-1	-7	
2	-5	3	1	0	5	1	0	-4	
0	0	48	18	3	-1	0	2	0	
47	169	48	18	5	-1	0	1	-2	
47	171	49	17	5	-3	0	1	7	
47	172	51	16	5	-2	0	1	5	
47	174	51	19	6	-1	1	1	0	
46	175	51	19	5	-5	2	0	1	
49	179	51	16	5	-4	1	-1	-2	
50	178	52	16	5	-3	0	0	5	
52	176	53	18	5	-2	2	2	2	
52	174	51	19	6	-2	2	4	2	
50	173	49	17	4	-3	1	2	4	
49	171	48	15	3	-3	2	2	12	
47	169	47	14	3	-3	2	2	10	
47	166	47	13	2	-3	1	2	3	
47	165	47	12	1	-4	1	3	10	
46	161	47	13	3	-4	1	2	17	
46	160	46	17	3	-3	1	0	11	
46	156	44	15	0	-7	0	-1	3	
46	155	44	14	0	-3	0	0	3	
44	154	44	14	0	-1	1	3	1	
44	149	43	13	0	-6	2	1	11	
44	145	39	12	0	-6	1	0	9	
38	132	36	12	-1	-6	1	0	4	
28	106	29	8	-1	-5	1	1	11	
-3	14	-1	-1	-2	-2	3	3	21	
-1	18	1	0	-4	-3	2	3	4	
3	26	1	0	-2	-2	2	3	6	
5	36	4	1	0	0	3	3	18	
5	42	5	0	1	-2	3	6	22	
11	56	10	1	1	-2	6	5	10	
16	62	13	2	1	0	5	4	3	
21	73	16	3	1	0	1	4	8	
25	79	18	4	1	0	1	2	16	
28	93	25	6	1	0	1	2	10	
29	108	29	10	0	-1	1	5	1	
34	114	32	10	0	-3	0	6	3	
42	126	34	9	0	-2	0	6	7	
44	130	36	9	2	0	2	7	3	
43	136	38	12	3	0	2	8	2	
44	141	39	11	3	0	1	6	6	
44	142	39	12	4	0	1	6	10	
44	142	38	11	3	0	0	8	4	
46	143	38	10	2	2	0	8	8	
45	142	40	11	2	2	1	8	13	
45	140	40	11	2	0	0	7	7	
44	137	34	9	2	-1	0	5	14	
42	135	34	9	0	-2	-1	4	7	
41	133	34	7	-2	-2	-2	5	-3	
41	131	33	8	-1	-3	-1	5	2	
39	119	30	6	0	-3	0	6	2	
35	113	28	5	0	-1	-1	8	13	
32	110	28	5	0	-1	-1	10	15	
25	96	22	5	0	-3	-1	7	8	
0	0	0	0	0	0	0	0	7	
7	31	8	0	-1	-3	0	1	11	
8	39	11	0	-1	-2	0	0	6	
12	56	16	1	-1	-1	0	1	3	
15	63	24	1	3	-1	0	1	7	
19	78	28	2	3	-2	-1	0	16	
